Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,City_clean
ELEC,3400 Stone LLC,3400 Stone Way North,,Seattle,WA,98103,,888-998-2546,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,https://blinkcharging.com,GPS,47.648715,-122.342289,2025-11-06,346055,2025-11-06 00:20:49 UTC,,,,2022-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Port Orchard,1900 MULLENIX ROAD,,PORT ORCHARD,WA,98367,,855-900-7584,E,,Public,24 hours daily,,,,,,,4.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.468408,-122.626116,2025-11-06,346174,2025-11-06 03:51:32 UTC,,,,2024-05-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,PORT ORCHARD
ELEC,LITHIACJDR STATION 3,10701 N Newport Hwy,,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.75524,-117.397609,2025-11-06,346420,2025-11-06 02:59:33 UTC,,,,2024-05-17,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,MGMT GRP 10 WEST,7960 West 10th Avenue,,Kennewick,WA,99336,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.200106,-119.224826,2025-11-06,346495,2025-11-06 02:59:20 UTC,,,,2024-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,KENNEWICK
ELEC,NORPOINT LANDIN WHEATON LNDG 2,3256 Wheaton Wy,,Bremerton,WA,98310,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.594398,-122.629171,2025-11-06,346699,2025-11-06 02:59:44 UTC,,,,2024-05-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BREMERTON
ELEC,NORPOINT LANDIN WHEATON LNDG 1,3256 Wheaton Wy,,Bremerton,WA,98310,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.594404,-122.628874,2025-11-06,346700,2025-11-06 02:59:44 UTC,,,,2024-05-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BREMERTON
ELEC,ENUM-WASH-LOT 2-NON-ADA,1002 Washington Avenue,,Enumclaw,WA,98022,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.204738,-121.986183,2025-11-06,346865,2025-11-06 03:00:00 UTC,,,,2024-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ENUMCLAW
ELEC,ENUM-WASH-LOT WASH-LOT-ADA,1002 Washington Avenue,,Enumclaw,WA,98022,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.204703,-121.986153,2025-11-06,346873,2025-11-06 03:00:04 UTC,,,,2024-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ENUMCLAW
ELEC,SOPER C STORE,8805 Soper Hill Road,,Marysville,WA,98270,,888-998-2546,E,,Public,24 hours daily,,,,,,6.0,,,Blink Network,https://blinkcharging.com,GPS,48.02211372129016,-122.11198798675191,2025-11-06,346926,2025-11-06 00:50:57 UTC,,,,2024-05-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,MARYSVILLE
ELEC,EVROADWAY WA-N-COL-L2-1,9600 College Way N,,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.698315,-122.33268,2025-11-06,347491,2025-11-06 03:00:33 UTC,,,,2024-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,EVROADWAY WA-N-COL-L2-2,9600 College Way N,,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.698307,-122.332664,2025-11-06,347492,2025-11-06 03:00:33 UTC,,,,2024-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,4TH & FRANKLIN CAMAS EAST,625 Northeast 4th Avenue,,Camas,WA,98607,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.587255,-122.401791,2025-11-06,347538,2025-11-06 02:54:51 UTC,,,,2024-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,CAMAS
ELEC,Bob's Burgers & Brews - Tesla Supercharger,9394  Old Highway 99 North,,Burlington,WA,98233,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,GPS,48.509422,-122.337786,2024-07-01,347648,2025-02-12 00:16:32 UTC,P,,,2024-06-12,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,BURLINGTON
ELEC,West Valley School,8901 E Trent Ave,,Millwood,WA,99212,,,E,,Public,24 hours daily,A D Debit M V,,,,,2.0,,,Non-Networked,,GPS,47.6824125801042,-117.284190175087,2024-07-11,347656,2025-02-12 00:16:32 UTC,P,,,2024-06-12,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,MILLWOOD
ELEC,YNLCH YNLCH,580 Fort Road,,Toppenish,WA,98948,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.373754,-120.339208,2025-11-06,347733,2025-11-06 02:28:13 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TOPPENISH
ELEC,BELLINGHAM CITY SUNSET POND 1,3400 James Street,Sunset Pond Parking Lot on  3400 James St.,Bellingham,WA,98226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.776536,-122.464138,2025-11-06,347782,2025-11-06 03:00:03 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,AMZ SEA43 - 21,2250 7th Ave,Near entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617233,-122.340515,2025-11-06,347793,2025-11-06 03:00:23 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA43 - 22,2250 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61739,-122.340317,2025-11-06,347794,2025-11-06 03:00:23 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA43 - 20,2250 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617339,-122.340254,2025-11-06,347795,2025-11-06 03:00:23 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA43 - 23,2250 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617271,-122.340472,2025-11-06,347796,2025-11-06 03:00:24 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA43 - 25,2250 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617423,-122.34026,2025-11-06,347797,2025-11-06 03:00:24 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA43 - 24,2250 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617368,-122.34021,2025-11-06,347798,2025-11-06 03:00:24 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA43 - 26,2250 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617022,-122.339827,2025-11-06,347799,2025-11-06 03:00:24 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA43 - 27,2250 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617321,-122.340248,2025-11-06,347800,2025-11-06 03:00:24 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,AMZ SEA43 - 28,2217 8th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61734,-122.340255,2025-11-06,347801,2025-11-06 03:00:24 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Skamania Lodge,1131 SW Skamania Lodge Way,,Stevenson,WA,98648,,888-356-8911,E,,Public,24 hours daily,,,,,,8.0,,,FLO,https://www.flo.com,GPS,45.685433,-121.905968,2025-11-06,347916,2025-11-06 04:37:37 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,STEVENSON
ELEC,"ARCO, NE Andresen Rd, Vancouver, WA",1800 NE Andresen Rd,,Vancouver,WA,98661,,833-277-8573,E,,Public,24 hours daily,,,,,,,4.0,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,45.637126,-122.600435,2025-11-06,347939,2025-11-06 05:05:25 UTC,,,,2024-06-14,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,VANCOUVER
ELEC,Kaiser Permanente - Everett WA,1300 Southwest 27th Street,,Renton,WA,98057,,888-998-2546,E,,Public,24 hours daily,,,,,,3.0,,,Blink Network,https://blinkcharging.com,GPS,47.45808142595968,-122.23782971860172,2025-11-06,347961,2025-11-06 00:49:49 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,RENTON
ELEC,CITY LIGHT L QUEEN ANNE 3,562 Valley St,Curbside,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.626421,-122.345544,2025-11-06,348000,2025-11-06 03:23:33 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,CITY LIGHT W QUEEN ANNE 1,550 West Olympic Place,"Curbside on residential street, public",Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.627044,-122.364335,2025-11-06,348001,2025-11-06 03:18:01 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,CITY LIGHT MADISON PARK 2,4022 E McGilvra St,Curbside,Seattle,WA,98112,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.640836,-122.280279,2025-11-06,348002,2025-11-06 03:23:53 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,CITY LIGHT STEVENS 1,1724 15th Avenue,Above on pole,Seattle,WA,98122,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617213,-122.312696,2025-11-06,348003,2025-11-06 03:21:29 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,CITY LIGHT RIVERVIEW 1,5995 16th Ave SW,"Curbside on residential street, public",Seattle,WA,98106,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.547956,-122.354988,2025-11-06,348004,2025-11-06 03:17:41 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,CITY LIGHT WEST SEATTLE 5,4834 Fauntleroy Wy SW,Overhead on Pole,Seattle,WA,98116,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.558211,-122.381237,2025-11-06,348005,2025-11-06 03:21:33 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,CITY LIGHT N BEACON HILL 5,1753 South Forest Street,Curbside,Seattle,WA,98144,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.577702,-122.309238,2025-11-06,348006,2025-11-06 03:23:45 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,CITY LIGHT COLUMBIA CITY 1,4707 35th Avenue South,Curbside,Seattle,WA,98118,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.560561,-122.288911,2025-11-06,348007,2025-11-06 03:23:43 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Belle Harbour,2168 116th Avenue Northeast,,Bellevue,WA,98004,,888-998-2546,E,,Public,24 hours daily,,,,,,5.0,,,Blink Network,https://blinkcharging.com,GPS,47.63051298540834,-122.1851489601282,2025-11-06,348157,2025-11-06 00:10:54 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLEVUE
ELEC,Pacific Energy Concept,210 W 3rd St,,Vancouver,WA,98660,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,2.0,,,LOOP,https://loopglobal.com,GPS,45.62363,-122.67335,2025-07-03,348750,2025-07-03 19:15:09 UTC,P,,,2022-01-06,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,$0.35 per kWh,,,,,,,,,,False,,,,,,,,LD,False,,VANCOUVER
ELEC,YNLCH YNLCH 2,580 Fort Road,B3 Parking Lot,Toppenish,WA,98948,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.373778,-120.339185,2025-11-06,348916,2025-11-06 02:28:14 UTC,,,,2024-06-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TOPPENISH
ELEC,BELLINGHAM CITY DEPOT MARKET 2,1100 Railroad Ave,Depot Market Pay to Park Lot,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.747721,-122.480014,2025-11-06,349015,2025-11-06 03:01:03 UTC,,,,2024-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,BELLINGHAM CITY HARRIS 2,610 Harris Ave,Street Parking,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.720103,-122.507869,2025-11-06,349016,2025-11-06 03:01:03 UTC,,,,2024-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,HASCO STATION 01,12711 4th Ave W,Located on the east side corner,Everett,WA,98204,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.88393,-122.236266,2025-11-06,349114,2025-11-06 01:31:27 UTC,,,,2024-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,EVERETT
ELEC,FARWELLNORTH B-EAST,102 East Farwell Road,,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.772573,-117.407798,2025-11-06,349134,2025-11-06 03:01:42 UTC,,,,2024-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,FARWELLNORTH A-EAST,102 East Farwell Road,,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.772644,-117.408384,2025-11-06,349135,2025-11-06 03:01:42 UTC,,,,2024-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,FARWELLNORTH B-WEST-1,111 East Donna Court,,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.772588,-117.407756,2025-11-06,349182,2025-11-06 03:01:18 UTC,,,,2024-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,FARWELLNORTH CEAST,12723 N Mayfair Rd,,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.772549,-117.407441,2025-11-06,349183,2025-11-06 03:01:29 UTC,,,,2024-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,FARWELLNORTH A-WEST-1,102 E Farwell Rd,,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.772736,-117.408459,2025-11-06,349184,2025-11-06 03:01:30 UTC,,,,2024-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,FARWELLNORTH C-WEST,102 East Farwell Road,,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.772553,-117.40731,2025-11-06,349186,2025-11-06 03:01:42 UTC,,,,2024-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,Weatherford Apartments,1321 East John Street,,Seattle,WA,98102,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,47.619975132688694,-122.31467650245784,2025-11-06,349850,2025-11-06 00:35:39 UTC,,,,2024-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,Moran Prarie Library,6004 S Regal St,,Spokane,WA,99223,,,E,,Public,24 hours daily,A D Debit M V,,,,,2.0,,,Non-Networked,,GPS,47.59992896,-117.3692093,2024-08-15,350464,2025-02-12 00:16:32 UTC,P,,,2024-07-11,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,SPOKANE
ELEC,Riverside State Park Ranger Station,9711 W Charles Rd,,Nine Mile Falls,WA,99026,,509-465-5064,E,,Public,24 hours daily,A D Debit M V,,,,,2.0,,,Non-Networked,,GPS,47.77628778,-117.5470278,2024-08-15,350466,2025-02-12 00:16:32 UTC,P,,,2024-07-11,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,NINE MILE FALLS
ELEC,Wildland Co-op,8022 E Greenbluff Rd,,Colbert,WA,99005,,509-998-9967,E,,Public,11am-7pm W-Sun,A D Debit M V,,,,,1.0,,,Non-Networked,,GPS,47.82338711,-117.2974777,2024-08-15,350467,2025-02-12 00:16:32 UTC,P,,,2024-07-11,,,,,J1772,US,,,,Public,,public,,,COOP,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,COLBERT
ELEC,WSU Visitor Center,150 E Spring St,,Pullman,WA,99163,,866-816-7584,E,,Public,24 hours daily,,,,,,,4.0,,EV Connect,https://www.evconnect.com,GPS,46.729828,-117.17454,2025-11-06,350553,2025-11-06 04:16:23 UTC,,,,2024-07-14,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,PULLMAN
ELEC,SUBARU PUYALLUP LEVEL 3 CHARGER,720 River Rd,EASE SIDE OF BUILDING - BETWEEN SHOP DOOR AND LOWER PARKING,Puyallup,WA,98371,,888-758-4389,E,,Public,Mon: 12:00am-12:00am; Tue: 12:00am-12:00am; Wed: 12:00am-12:00am; Thu: 12:00am-12:00am; Fri: 12:00am-12:00am; Sat: 12:00am-12:00am; Sun: 12:00am-12:00am,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,47.200288,-122.302864,2025-11-06,350620,2025-11-06 03:00:28 UTC,,,,2024-07-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,PUYALLUP
ELEC,BELLINGHAM CITY MILL 2,1011 Mill Ave,COB and Whatcom County Employee Parking,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.720867,-122.504317,2025-11-06,350632,2025-11-06 03:02:07 UTC,,,,2024-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,Chevrolet of Everett,7301 Everegreen Way,,Everett,WA,98203,,866-816-7584,E,,Public,24 hours daily,,,,,,1.0,2.0,,EV Connect,https://www.evconnect.com,GPS,47.931604,-122.219555,2025-11-06,350721,2025-11-06 04:16:16 UTC,,,,2024-07-18,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,EVERETT
ELEC,"AutoNation, Inc.- Acura Spokane Valley",8325 East Sprague Avenue,,Spokane Valley,WA,99212,,888-998-2546,E,,Public,24 hours daily,,,,,,5.0,6.0,,Blink Network,https://blinkcharging.com,GPS,47.6573085290009,-117.29194398807309,2025-11-06,350806,2025-11-06 00:30:23 UTC,,,,2023-09-12,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE VALLEY
ELEC,Talking Cedar Restaurant - Tesla Supercharger,19770 Sargent Rd SW,,Rochester,WA,98579,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,GPS,46.801303,-123.015145,2024-08-15,351247,2025-02-12 00:16:32 UTC,P,,,2024-07-15,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.45 per kWh,,,,,,,,,,False,,,,,,,,LD,False,,ROCHESTER
ELEC,Harbor CDJR,711 E Wishkah ST,,Aberdeen,WA,98520,,313-262-6722,E,,Public,,,,,,,2.0,4.0,,RED_E,https://www.redecharge.com,GPS,46.97638833494,-123.80972078039,2025-11-06,351317,2025-11-06 06:01:06 UTC,,,,2024-03-29,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,ABERDEEN
ELEC,Bellingham Ford WA,1820 James St,,Bellingham,WA,98225,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,48.75394,-122.46389,2025-11-06,351318,2025-11-06 06:01:54 UTC,,,,2024-07-17,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,BELLINGHAM
ELEC,NCU CT ST CT4K 1,6281 N Maple St,Station is located on North side of building parking lot.,Spokane,WA,99205,,888-758-4389,E,,Public,Mon: 7:00am-6:00pm; Tue: 7:00am-6:00pm; Wed: 7:00am-6:00pm; Thu: 7:00am-6:00pm; Fri: 7:00am-6:00pm,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.714998,-117.435898,2025-11-06,351328,2025-11-06 02:57:37 UTC,,,,2024-07-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
